policy,epoch,threshold,query,service_ms,kernel_ms,hits,overflow,cpu_complete_match,process
compact,4,80,4,0.039942999999999999,0.0085119996219873428,2,0,1,1
compact,4,80,5,0.040073999999999999,0.0087999999523162842,1,0,1,1
compact,4,80,6,0.043164000000000001,0.010847999714314938,1,0,1,1
compact,4,80,7,0.039871999999999998,0.0084800003096461296,1,0,1,1
compact,5,70,0,0.049037999999999998,0.0092479996383190155,1,0,1,1
compact,5,70,1,0.041109,0.0094720004126429558,1,0,1,1
compact,5,70,2,0.041236000000000002,0.0088640004396438599,1,0,1,1
compact,5,70,3,0.040142999999999998,0.0089600002393126488,1,0,1,1
compact,5,70,4,0.042858,0.010719999670982361,2,0,1,1
compact,5,70,5,0.042379,0.011071999557316303,1,0,1,1
compact,5,70,6,0.042465999999999997,0.010912000201642513,2,0,1,1
compact,5,70,7,0.043539000000000001,0.010944000445306301,7,0,1,1
compact,5,80,0,0.037927000000000002,0.0071040000766515732,1,0,1,1
compact,5,80,1,0.038717000000000001,0.0065279998816549778,1,0,1,1
compact,5,80,2,0.041044999999999998,0.008991999551653862,1,0,1,1
compact,5,80,3,0.042573,0.0099520003423094749,1,0,1,1
compact,5,80,4,0.035568000000000002,0.0090880002826452255,2,0,1,1
compact,5,80,5,0.040818,0.0097599998116493225,1,0,1,1
compact,5,80,6,0.040697999999999998,0.0094079999253153801,1,0,1,1
compact,5,80,7,0.040138,0.008320000022649765,1,0,1,1
compact,6,70,0,0.052513999999999998,0.010176000185310841,1,0,1,1
compact,6,70,1,0.042707000000000002,0.0095359999686479568,1,0,1,1
compact,6,70,2,0.040862999999999997,0.0094079999253153801,1,0,1,1
compact,6,70,3,0.040911999999999997,0.010751999914646149,1,0,1,1
compact,6,70,4,0.041259999999999998,0.0098559996113181114,2,0,1,1
compact,6,70,5,0.042928000000000001,0.01065600011497736,1,0,1,1
compact,6,70,6,0.043989,0.011359999887645245,2,0,1,1
compact,6,70,7,0.044179999999999997,0.01104000024497509,7,0,1,1
compact,6,80,0,0.037172999999999998,0.0071680000983178616,1,0,1,1
compact,6,80,1,0.041161000000000003,0.008832000195980072,1,0,1,1
compact,6,80,2,0.040577000000000002,0.0092799998819828033,1,0,1,1
compact,6,80,3,0.039886999999999999,0.0085760001093149185,1,0,1,1
compact,6,80,4,0.040806000000000002,0.009503999724984169,2,0,1,1
compact,6,80,5,0.041237999999999997,0.0097599998116493225,1,0,1,1
compact,6,80,6,0.040253999999999998,0.0089600002393126488,1,0,1,1
compact,6,80,7,0.042762000000000001,0.011615999974310398,1,0,1,1
all_delta,0,70,0,0.057431000000000003,0.011807999573647976,1,0,1,1
all_delta,0,70,1,0.040299000000000001,0.0089279999956488609,1,0,1,1
all_delta,0,70,2,0.041468999999999999,0.0090239997953176498,1,0,1,1
all_delta,0,70,3,0.035712000000000001,0.0088959997519850731,1,0,1,1
all_delta,0,70,4,0.040973000000000002,0.0084800003096461296,2,0,1,1
all_delta,0,70,5,0.042488999999999999,0.011264000087976456,1,0,1,1
all_delta,0,70,6,0.042104000000000003,0.010688000358641148,2,0,1,1
all_delta,0,70,7,0.043334999999999999,0.010463999584317207,7,0,1,1
all_delta,0,80,0,0.041194000000000001,0.0086080003529787064,1,0,1,1
all_delta,0,80,1,0.037877000000000001,0.0068479999899864197,1,0,1,1
all_delta,0,80,2,0.038408999999999999,0.0070719998329877853,1,0,1,1
all_delta,0,80,3,0.040529999999999997,0.0092799998819828033,1,0,1,1
all_delta,0,80,4,0.039882000000000001,0.0085119996219873428,2,0,1,1
all_delta,0,80,5,0.039967999999999997,0.0084800003096461296,1,0,1,1
all_delta,0,80,6,0.040473000000000002,0.008991999551653862,1,0,1,1
all_delta,0,80,7,0.042464000000000002,0.0090560000389814377,1,0,1,1
all_delta,1,70,0,0.038442999999999998,0.0069439997896552086,1,0,1,1
all_delta,1,70,1,0.038928999999999998,0.0078720003366470337,1,0,1,1
all_delta,1,70,2,0.040551999999999998,0.0082559995353221893,1,0,1,1
all_delta,1,70,3,0.039732999999999997,0.0086399996653199196,1,0,1,1
all_delta,1,70,4,0.039982999999999998,0.0085760001093149185,2,0,1,1
all_delta,1,70,5,0.042373000000000001,0.010432000271975994,1,0,1,1
all_delta,1,70,6,0.041744999999999997,0.010688000358641148,2,0,1,1
all_delta,1,70,7,0.042342999999999999,0.010432000271975994,7,0,1,1
all_delta,1,80,0,0.037990999999999997,0.0071680000983178616,1,0,1,1
all_delta,1,80,1,0.037819999999999999,0.0069439997896552086,1,0,1,1
all_delta,1,80,2,0.037933000000000001,0.0072960001416504383,1,0,1,1
all_delta,1,80,3,0.040617,0.0090239997953176498,1,0,1,1
all_delta,1,80,4,0.034374000000000002,0.0080000003799796104,2,0,1,1
all_delta,1,80,5,0.040642999999999999,0.0091840000823140144,1,0,1,1
all_delta,1,80,6,0.042213000000000001,0.01104000024497509,1,0,1,1
all_delta,1,80,7,0.040000000000000001,0.0089600002393126488,1,0,1,1
all_delta,2,70,0,0.038538000000000003,0.0066880001686513424,1,0,1,1
all_delta,2,70,1,0.041341999999999997,0.0085119996219873428,1,0,1,1
all_delta,2,70,2,0.041202000000000003,0.0084800003096461296,1,0,1,1
all_delta,2,70,3,0.039877000000000003,0.0084480000659823418,1,0,1,1
all_delta,2,70,4,0.043593,0.011103999800980091,2,0,1,1
all_delta,2,70,5,0.047780999999999997,0.016224000602960587,1,0,1,1
all_delta,2,70,6,0.044091999999999999,0.010975999757647514,2,0,1,1
all_delta,2,70,7,0.043761000000000001,0.011552000418305397,7,0,1,1
all_delta,2,80,0,0.038156000000000002,0.0074240001849830151,1,0,1,1
all_delta,2,80,1,0.038396,0.0068160002119839191,1,0,1,1
all_delta,2,80,2,0.041021000000000002,0.0088640004396438599,1,0,1,1
all_delta,2,80,3,0.040196000000000003,0.0091199995949864388,1,0,1,1
all_delta,2,80,4,0.034944000000000003,0.0086399996653199196,2,0,1,1
all_delta,2,80,5,0.035533000000000002,0.0096000004559755325,1,0,1,1
all_delta,2,80,6,0.043216999999999998,0.010591999627649784,1,0,1,1
all_delta,2,80,7,0.043952999999999999,0.0087999999523162842,1,0,1,1
all_delta,3,70,0,0.038192999999999998,0.0065919999033212662,1,0,1,1
all_delta,3,70,1,0.039902,0.0084159998223185539,1,0,1,1
all_delta,3,70,2,0.046405000000000002,0.013952000066637993,1,0,1,1
all_delta,3,70,3,0.046857999999999997,0.010304000228643417,1,0,1,1
all_delta,3,70,4,0.046286000000000001,0.010719999670982361,2,0,1,1
all_delta,3,70,5,0.042404999999999998,0.011103999800980091,1,0,1,1
all_delta,3,70,6,0.042192,0.01104000024497509,2,0,1,1
all_delta,3,70,7,0.041998000000000001,0.010335999540984631,7,0,1,1
all_delta,3,80,0,0.036745,0.0069760000333189964,1,0,1,1
all_delta,3,80,1,0.040807999999999997,0.0067199999466538429,1,0,1,1
all_delta,3,80,2,0.040083000000000001,0.0087999999523162842,1,0,1,1
all_delta,3,80,3,0.039757000000000001,0.0085119996219873428,1,0,1,1
all_delta,3,80,4,0.040409,0.0091840000823140144,2,0,1,1
all_delta,3,80,5,0.040029000000000002,0.0089279999956488609,1,0,1,1
all_delta,3,80,6,0.042756000000000002,0.010335999540984631,1,0,1,1
all_delta,3,80,7,0.042633999999999998,0.010239999741315842,1,0,1,1
all_delta,4,70,0,0.038128000000000002,0.0065600001253187656,1,0,1,1
all_delta,4,70,1,0.043652000000000003,0.0088640004396438599,1,0,1,1
all_delta,4,70,2,0.039645,0.0084480000659823418,1,0,1,1
all_delta,4,70,3,0.040023999999999997,0.0088959997519850731,1,0,1,1
all_delta,4,70,4,0.042611000000000003,0.011071999557316303,2,0,1,1
all_delta,4,70,5,0.042186000000000001,0.010912000201642513,1,0,1,1
all_delta,4,70,6,0.042194000000000002,0.010879999957978725,2,0,1,1
all_delta,4,70,7,0.042848999999999998,0.011071999557316303,7,0,1,1
all_delta,4,80,0,0.037678999999999997,0.006624000146985054,1,0,1,1
all_delta,4,80,1,0.037512999999999998,0.0070719998329877853,1,0,1,1
all_delta,4,80,2,0.038524999999999997,0.008832000195980072,1,0,1,1
all_delta,4,80,3,0.039517999999999998,0.0082240002229809761,1,0,1,1
all_delta,4,80,4,0.040517999999999998,0.0090880002826452255,2,0,1,1
all_delta,4,80,5,0.040254999999999999,0.0089279999956488609,1,0,1,1
all_delta,4,80,6,0.041014000000000002,0.010463999584317207,1,0,1,1
all_delta,4,80,7,0.042297000000000001,0.010912000201642513,1,0,1,1
all_delta,5,70,0,0.042431999999999997,0.0089600002393126488,1,0,1,1
all_delta,5,70,1,0.040496999999999998,0.0088640004396438599,1,0,1,1
all_delta,5,70,2,0.039115999999999998,0.0088640004396438599,1,0,1,1
all_delta,5,70,3,0.042271999999999997,0.0099520003423094749,1,0,1,1
all_delta,5,70,4,0.042435,0.011136000044643879,2,0,1,1
all_delta,5,70,5,0.041480999999999997,0.010208000428974628,1,0,1,1
all_delta,5,70,6,0.041737999999999997,0.010591999627649784,2,0,1,1
all_delta,5,70,7,0.050118000000000003,0.011231999844312668,7,0,1,1
all_delta,5,80,0,0.0373,0.0063680000603199005,1,0,1,1
all_delta,5,80,1,0.037560999999999997,0.0065919999033212662,1,0,1,1
all_delta,5,80,2,0.039868000000000001,0.0083520002663135529,1,0,1,1
all_delta,5,80,3,0.039380999999999999,0.0082240002229809761,1,0,1,1
all_delta,5,80,4,0.039833,0.0087360003963112831,2,0,1,1
all_delta,5,80,5,0.040349999999999997,0.008991999551653862,1,0,1,1
all_delta,5,80,6,0.041804000000000001,0.010239999741315842,1,0,1,1
all_delta,5,80,7,0.036233000000000001,0.0088959997519850731,1,0,1,1
all_delta,6,70,0,0.038269999999999998,0.0062719997949898243,1,0,1,1
all_delta,6,70,1,0.040051000000000003,0.0085119996219873428,1,0,1,1
all_delta,6,70,2,0.040343999999999998,0.0086719999089837074,1,0,1,1
all_delta,6,70,3,0.042555999999999997,0.01027199998497963,1,0,1,1
all_delta,6,70,4,0.041968999999999999,0.010560000315308571,2,0,1,1
all_delta,6,70,5,0.042370999999999999,0.010176000185310841,1,0,1,1
all_delta,6,70,6,0.042453999999999999,0.011071999557316303,2,0,1,1
all_delta,6,70,7,0.042169999999999999,0.010495999827980995,7,0,1,1
all_delta,6,80,0,0.037669000000000001,0.0063359998166561127,1,0,1,1
all_delta,6,80,1,0.037779,0.0069760000333189964,1,0,1,1
all_delta,6,80,2,0.039749,0.0085760001093149185,1,0,1,1
all_delta,6,80,3,0.039895,0.0085760001093149185,1,0,1,1
all_delta,6,80,4,0.040339,0.0089600002393126488,2,0,1,1
all_delta,6,80,5,0.039704000000000003,0.0084159998223185539,1,0,1,1
all_delta,6,80,6,0.042143,0.010463999584317207,1,0,1,1
all_delta,6,80,7,0.040405000000000003,0.0091519998386502266,1,0,1,1
size_tiered,0,70,0,0.19307299999999999,0.11612799763679504,1,0,1,2
size_tiered,0,70,1,0.051984000000000002,0.012608000077307224,1,0,1,2
size_tiered,0,70,2,0.045122000000000002,0.01065600011497736,1,0,1,2
size_tiered,0,70,3,0.056512,0.0098240002989768982,1,0,1,2
size_tiered,0,70,4,0.039862000000000002,0.010495999827980995,2,0,1,2
size_tiered,0,70,5,0.046385000000000003,0.012095999903976917,1,0,1,2
size_tiered,0,70,6,0.045661,0.011296000331640244,2,0,1,2
size_tiered,0,70,7,0.047669000000000003,0.012640000320971012,7,0,1,2
size_tiered,0,80,0,0.041390999999999997,0.0091199995949864388,1,0,1,2
size_tiered,0,80,1,0.038338999999999998,0.0071040000766515732,1,0,1,2
size_tiered,0,80,2,0.041189999999999997,0.0089600002393126488,1,0,1,2
size_tiered,0,80,3,0.040578999999999997,0.0094079999253153801,1,0,1,2
size_tiered,0,80,4,0.040386999999999999,0.0091199995949864388,2,0,1,2
size_tiered,0,80,5,0.041968999999999999,0.0093759996816515923,1,0,1,2
size_tiered,0,80,6,0.043493999999999998,0.010975999757647514,1,0,1,2
size_tiered,0,80,7,0.040871999999999999,0.009503999724984169,1,0,1,2
size_tiered,1,70,0,0.041513000000000001,0.0087679997086524963,1,0,1,2
size_tiered,1,70,1,0.044489000000000001,0.010367999784648418,1,0,1,2
size_tiered,1,70,2,0.041984,0.0094400001689791679,1,0,1,2
size_tiered,1,70,3,0.040344999999999999,0.0088640004396438599,1,0,1,2
size_tiered,1,70,4,0.043605999999999999,0.01119999960064888,2,0,1,2
size_tiered,1,70,5,0.043568999999999997,0.011359999887645245,1,0,1,2
size_tiered,1,70,6,0.042154999999999998,0.011103999800980091,2,0,1,2
size_tiered,1,70,7,0.043963000000000002,0.010944000445306301,7,0,1,2
size_tiered,1,80,0,0.041077000000000002,0.0087679997086524963,1,0,1,2
size_tiered,1,80,1,0.038522000000000001,0.0072320001199841499,1,0,1,2
size_tiered,1,80,2,0.041043000000000003,0.0097599998116493225,1,0,1,2
size_tiered,1,80,3,0.041326000000000002,0.0088640004396438599,1,0,1,2
size_tiered,1,80,4,0.040439000000000003,0.0091199995949864388,2,0,1,2
size_tiered,1,80,5,0.041038999999999999,0.0098559996113181114,1,0,1,2
size_tiered,1,80,6,0.035635,0.0095680002123117447,1,0,1,2
size_tiered,1,80,7,0.041529999999999997,0.0084159998223185539,1,0,1,2
size_tiered,2,70,0,0.040382000000000001,0.0075840000063180923,1,0,1,2
size_tiered,2,70,1,0.042167999999999997,0.0092160003259778023,1,0,1,2
size_tiered,2,70,2,0.040433999999999998,0.0091199995949864388,1,0,1,2
size_tiered,2,70,3,0.043986999999999998,0.010847999714314938,1,0,1,2
size_tiered,2,70,4,0.043901999999999997,0.01119999960064888,2,0,1,2
size_tiered,2,70,5,0.04299,0.010528000071644783,1,0,1,2
size_tiered,2,70,6,0.037982000000000002,0.011008000001311302,2,0,1,2
size_tiered,2,70,7,0.044284999999999998,0.01119999960064888,7,0,1,2
size_tiered,2,80,0,0.038530000000000002,0.0070719998329877853,1,0,1,2
size_tiered,2,80,1,0.041423000000000001,0.0084480000659823418,1,0,1,2
size_tiered,2,80,2,0.041907,0.0093759996816515923,1,0,1,2
size_tiered,2,80,3,0.041071999999999997,0.0084800003096461296,1,0,1,2
size_tiered,2,80,4,0.041763000000000002,0.0087360003963112831,2,0,1,2
size_tiered,2,80,5,0.041390999999999997,0.0099520003423094749,1,0,1,2
size_tiered,2,80,6,0.041295999999999999,0.0097599998116493225,1,0,1,2
size_tiered,2,80,7,0.043408000000000002,0.010591999627649784,1,0,1,2
size_tiered,3,70,0,0.041745999999999998,0.007807999849319458,1,0,1,2
size_tiered,3,70,1,0.041987999999999998,0.0094720004126429558,1,0,1,2
size_tiered,3,70,2,0.041001999999999997,0.0095680002123117447,1,0,1,2
size_tiered,3,70,3,0.043326000000000003,0.011136000044643879,1,0,1,2
size_tiered,3,70,4,0.043755000000000002,0.011071999557316303,2,0,1,2
size_tiered,3,70,5,0.043153999999999998,0.011520000174641609,1,0,1,2
size_tiered,3,70,6,0.038204000000000002,0.01158399973064661,2,0,1,2
size_tiered,3,70,7,0.044334999999999999,0.012160000391304493,7,0,1,2
size_tiered,3,80,0,0.038984999999999999,0.0076159997843205929,1,0,1,2
size_tiered,3,80,1,0.040487000000000002,0.0088959997519850731,1,0,1,2
size_tiered,3,80,2,0.042125999999999997,0.0094079999253153801,1,0,1,2
size_tiered,3,80,3,0.042048000000000002,0.0093120001256465912,1,0,1,2
size_tiered,3,80,4,0.035883999999999999,0.0080319996923208237,2,0,1,2
size_tiered,3,80,5,0.047100000000000003,0.011455999687314034,1,0,1,2
size_tiered,3,80,6,0.044301,0.01104000024497509,1,0,1,2
size_tiered,3,80,7,0.043111999999999998,0.01142400037497282,1,0,1,2
size_tiered,4,70,0,0.039057000000000001,0.007007999811321497,1,0,1,2
size_tiered,4,70,1,0.042257999999999997,0.009344000369310379,1,0,1,2
size_tiered,4,70,2,0.043998000000000002,0.01104000024497509,1,0,1,2
size_tiered,4,70,3,0.037659999999999999,0.0087999999523162842,1,0,1,2
size_tiered,4,70,4,0.044160999999999999,0.010560000315308571,2,0,1,2
size_tiered,4,70,5,0.044482000000000001,0.011552000418305397,1,0,1,2
size_tiered,4,70,6,0.043550999999999999,0.011103999800980091,2,0,1,2
size_tiered,4,70,7,0.044406000000000001,0.011071999557316303,7,0,1,2
size_tiered,4,80,0,0.039148000000000002,0.0078720003366470337,1,0,1,2
size_tiered,4,80,1,0.038531999999999997,0.0068160002119839191,1,0,1,2
size_tiered,4,80,2,0.040994999999999997,0.0090560000389814377,1,0,1,2
size_tiered,4,80,3,0.044794,0.0092799998819828033,1,0,1,2
size_tiered,4,80,4,0.041295999999999999,0.0085439998656511307,2,0,1,2
size_tiered,4,80,5,0.041111000000000002,0.0093759996816515923,1,0,1,2
size_tiered,4,80,6,0.043140999999999999,0.011648000217974186,1,0,1,2
size_tiered,4,80,7,0.043984000000000002,0.009503999724984169,1,0,1,2
size_tiered,5,70,0,0.038875,0.0071040000766515732,1,0,1,2
size_tiered,5,70,1,0.041156999999999999,0.0091840000823140144,1,0,1,2
size_tiered,5,70,2,0.041082,0.0094720004126429558,1,0,1,2
size_tiered,5,70,3,0.041299000000000002,0.0096640000119805336,1,0,1,2
size_tiered,5,70,4,0.042881000000000002,0.011168000288307667,2,0,1,2
size_tiered,5,70,5,0.043493999999999998,0.011839999817311764,1,0,1,2
size_tiered,5,70,6,0.043131000000000003,0.011648000217974186,2,0,1,2
size_tiered,5,70,7,0.043709999999999999,0.010751999914646149,7,0,1,2
size_tiered,5,80,0,0.043723999999999999,0.0089279999956488609,1,0,1,2
size_tiered,5,80,1,0.045229999999999999,0.0089600002393126488,1,0,1,2
size_tiered,5,80,2,0.041321999999999998,0.0087679997086524963,1,0,1,2
size_tiered,5,80,3,0.041884999999999999,0.0094079999253153801,1,0,1,2
size_tiered,5,80,4,0.041466000000000003,0.0096000004559755325,2,0,1,2
size_tiered,5,80,5,0.043422000000000002,0.010751999914646149,1,0,1,2
size_tiered,5,80,6,0.043708999999999998,0.011392000131309032,1,0,1,2
size_tiered,5,80,7,0.043756000000000003,0.01104000024497509,1,0,1,2
size_tiered,6,70,0,0.039683000000000003,0.0078400000929832458,1,0,1,2
size_tiered,6,70,1,0.040932000000000003,0.009344000369310379,1,0,1,2
size_tiered,6,70,2,0.048472000000000001,0.0086399996653199196,1,0,1,2
size_tiered,6,70,3,0.043339000000000003,0.011680000461637974,1,0,1,2
size_tiered,6,70,4,0.042394000000000001,0.010751999914646149,2,0,1,2
size_tiered,6,70,5,0.043430000000000003,0.011327999643981457,1,0,1,2
size_tiered,6,70,6,0.040861000000000001,0.011552000418305397,2,0,1,2
size_tiered,6,70,7,0.051698000000000001,0.012640000320971012,7,0,1,2
size_tiered,6,80,0,0.041877999999999999,0.0087360003963112831,1,0,1,2
size_tiered,6,80,1,0.041489999999999999,0.0097920000553131104,1,0,1,2
size_tiered,6,80,2,0.041361000000000002,0.0087679997086524963,1,0,1,2
size_tiered,6,80,3,0.040566999999999999,0.0084480000659823418,1,0,1,2
size_tiered,6,80,4,0.041146000000000002,0.0096000004559755325,2,0,1,2
size_tiered,6,80,5,0.043360000000000003,0.0099839996546506882,1,0,1,2
size_tiered,6,80,6,0.035838000000000002,0.0091199995949864388,1,0,1,2
size_tiered,6,80,7,0.044068999999999997,0.011392000131309032,1,0,1,2
compact,0,70,0,0.059367000000000003,0.014015999622642994,1,0,1,2
compact,0,70,1,0.042333000000000003,0.010304000228643417,1,0,1,2
compact,0,70,2,0.041713,0.0094079999253153801,1,0,1,2
compact,0,70,3,0.040885999999999999,0.0087040001526474953,1,0,1,2
compact,0,70,4,0.040841000000000002,0.008991999551653862,2,0,1,2
compact,0,70,5,0.042729999999999997,0.011615999974310398,1,0,1,2
compact,0,70,6,0.044111999999999998,0.010944000445306301,2,0,1,2
compact,0,70,7,0.043729999999999998,0.010591999627649784,7,0,1,2
compact,0,80,0,0.042226,0.009503999724984169,1,0,1,2
compact,0,80,1,0.042508999999999998,0.0068160002119839191,1,0,1,2
compact,0,80,2,0.040476999999999999,0.0089600002393126488,1,0,1,2
compact,0,80,3,0.040909000000000001,0.0097599998116493225,1,0,1,2
compact,0,80,4,0.038829000000000002,0.0087360003963112831,2,0,1,2
compact,0,80,5,0.041317,0.0086399996653199196,1,0,1,2
compact,0,80,6,0.040576000000000001,0.0091199995949864388,1,0,1,2
compact,0,80,7,0.040488999999999997,0.0084480000659823418,1,0,1,2
compact,1,70,0,0.047697000000000003,0.010111999697983265,1,0,1,2
compact,1,70,1,0.035942000000000002,0.0098240002989768982,1,0,1,2
compact,1,70,2,0.035368999999999998,0.0094079999253153801,1,0,1,2
compact,1,70,3,0.040122999999999999,0.008832000195980072,1,0,1,2
compact,1,70,4,0.040740999999999999,0.0097920000553131104,2,0,1,2
compact,1,70,5,0.043725,0.011520000174641609,1,0,1,2
compact,1,70,6,0.041896999999999997,0.011136000044643879,2,0,1,2
compact,1,70,7,0.043797999999999997,0.011264000087976456,7,0,1,2
compact,1,80,0,0.037850000000000002,0.0072320001199841499,1,0,1,2
compact,1,80,1,0.039789999999999999,0.0089279999956488609,1,0,1,2
compact,1,80,2,0.040280999999999997,0.0093120001256465912,1,0,1,2
compact,1,80,3,0.040904999999999997,0.0088640004396438599,1,0,1,2
compact,1,80,4,0.039972000000000001,0.0087360003963112831,2,0,1,2
compact,1,80,5,0.047220999999999999,0.0090880002826452255,1,0,1,2
compact,1,80,6,0.043658000000000002,0.014816000126302242,1,0,1,2
compact,1,80,7,0.039967999999999997,0.0088959997519850731,1,0,1,2
compact,2,70,0,0.048708000000000001,0.0099520003423094749,1,0,1,2
compact,2,70,1,0.043165000000000002,0.010400000028312206,1,0,1,2
compact,2,70,2,0.041216000000000003,0.0093759996816515923,1,0,1,2
compact,2,70,3,0.041342999999999998,0.0092799998819828033,1,0,1,2
compact,2,70,4,0.045219000000000002,0.012128000147640705,2,0,1,2
compact,2,70,5,0.043667999999999998,0.01158399973064661,1,0,1,2
compact,2,70,6,0.043922000000000003,0.010816000401973724,2,0,1,2
compact,2,70,7,0.053276999999999998,0.012160000391304493,7,0,1,2
compact,2,80,0,0.037469000000000002,0.0071359998546540737,1,0,1,2
compact,2,80,1,0.041834000000000003,0.0086080003529787064,1,0,1,2
compact,2,80,2,0.041214000000000001,0.0096960002556443214,1,0,1,2
compact,2,80,3,0.041528000000000002,0.008991999551653862,1,0,1,2
compact,2,80,4,0.041633000000000003,0.0083839995786547661,2,0,1,2
compact,2,80,5,0.041648999999999999,0.0092479996383190155,1,0,1,2
compact,2,80,6,0.043401000000000002,0.010912000201642513,1,0,1,2
compact,2,80,7,0.042848999999999998,0.011552000418305397,1,0,1,2
compact,3,70,0,0.052816000000000002,0.011839999817311764,1,0,1,2
compact,3,70,1,0.042439999999999999,0.010591999627649784,1,0,1,2
compact,3,70,2,0.041321999999999998,0.0095359999686479568,1,0,1,2
compact,3,70,3,0.043865000000000001,0.011136000044643879,1,0,1,2
compact,3,70,4,0.046495000000000002,0.011615999974310398,2,0,1,2
compact,3,70,5,0.043110999999999997,0.011296000331640244,1,0,1,2
compact,3,70,6,0.043492999999999997,0.011904000304639339,2,0,1,2
compact,3,70,7,0.044505999999999997,0.011807999573647976,7,0,1,2
compact,3,80,0,0.035226,0.0069760000333189964,1,0,1,2
compact,3,80,1,0.040406999999999998,0.0097599998116493225,1,0,1,2
compact,3,80,2,0.039407999999999999,0.0080319996923208237,1,0,1,2
compact,3,80,3,0.045523000000000001,0.0091840000823140144,1,0,1,2
compact,3,80,4,0.043709999999999999,0.0098240002989768982,2,0,1,2
compact,3,80,5,0.041367000000000001,0.0097920000553131104,1,0,1,2
compact,3,80,6,0.041672000000000001,0.0095359999686479568,1,0,1,2
compact,3,80,7,0.042015999999999998,0.0092799998819828033,1,0,1,2
compact,4,70,0,0.050598999999999998,0.011680000461637974,1,0,1,2
compact,4,70,1,0.040257000000000001,0.0096960002556443214,1,0,1,2
compact,4,70,2,0.041411000000000003,0.0096000004559755325,1,0,1,2
compact,4,70,3,0.041294999999999998,0.0097599998116493225,1,0,1,2
compact,4,70,4,0.042167999999999997,0.0090880002826452255,2,0,1,2
compact,4,70,5,0.039329000000000003,0.010879999957978725,1,0,1,2
compact,4,70,6,0.038046999999999997,0.011455999687314034,2,0,1,2
compact,4,70,7,0.052032000000000002,0.012768000364303589,7,0,1,2
compact,4,80,0,0.039643999999999999,0.0072960001416504383,1,0,1,2
compact,4,80,1,0.041244999999999997,0.0097279995679855347,1,0,1,2
compact,4,80,2,0.041332000000000001,0.0092799998819828033,1,0,1,2
compact,4,80,3,0.042719,0.0098879998549818993,1,0,1,2
compact,4,80,4,0.041354000000000002,0.0089279999956488609,2,0,1,2
compact,4,80,5,0.040204999999999998,0.0087360003963112831,1,0,1,2
compact,4,80,6,0.037206999999999997,0.0096000004559755325,1,0,1,2
compact,4,80,7,0.043362999999999999,0.011839999817311764,1,0,1,2
compact,5,70,0,0.054510000000000003,0.011967999860644341,1,0,1,2
compact,5,70,1,0.042159000000000002,0.010176000185310841,1,0,1,2
compact,5,70,2,0.041959000000000003,0.0090239997953176498,1,0,1,2
compact,5,70,3,0.045801000000000001,0.012095999903976917,1,0,1,2
compact,5,70,4,0.041291000000000001,0.009344000369310379,2,0,1,2
compact,5,70,5,0.043366000000000002,0.011872000060975552,1,0,1,2
compact,5,70,6,0.043947,0.011392000131309032,2,0,1,2
compact,5,70,7,0.043534000000000003,0.011264000087976456,7,0,1,2
compact,5,80,0,0.038927999999999997,0.0076799998059868813,1,0,1,2
compact,5,80,1,0.041001999999999997,0.0088959997519850731,1,0,1,2
compact,5,80,2,0.042393,0.010015999898314476,1,0,1,2
compact,5,80,3,0.041586999999999999,0.0092799998819828033,1,0,1,2
compact,5,80,4,0.041248,0.0086080003529787064,2,0,1,2
compact,5,80,5,0.045151999999999998,0.010304000228643417,1,0,1,2
compact,5,80,6,0.043149,0.011520000174641609,1,0,1,2
compact,5,80,7,0.041308999999999998,0.0097279995679855347,1,0,1,2
compact,6,70,0,0.050793999999999999,0.0096960002556443214,1,0,1,2
compact,6,70,1,0.042715000000000003,0.0094400001689791679,1,0,1,2
compact,6,70,2,0.041522000000000003,0.0088959997519850731,1,0,1,2
compact,6,70,3,0.041399999999999999,0.0090880002826452255,1,0,1,2
compact,6,70,4,0.045241000000000003,0.011744000017642975,2,0,1,2
compact,6,70,5,0.043423000000000003,0.011839999817311764,1,0,1,2
compact,6,70,6,0.043777000000000003,0.010879999957978725,2,0,1,2
compact,6,70,7,0.044671000000000002,0.011615999974310398,7,0,1,2
compact,6,80,0,0.042998000000000001,0.0097920000553131104,1,0,1,2
compact,6,80,1,0.041884999999999999,0.0087360003963112831,1,0,1,2
compact,6,80,2,0.042523999999999999,0.010623999871313572,1,0,1,2
compact,6,80,3,0.042450000000000002,0.0096000004559755325,1,0,1,2
compact,6,80,4,0.040946000000000003,0.0096640000119805336,2,0,1,2
compact,6,80,5,0.042043999999999998,0.0094400001689791679,1,0,1,2
compact,6,80,6,0.043707999999999997,0.011359999887645245,1,0,1,2
compact,6,80,7,0.044991000000000003,0.011648000217974186,1,0,1,2
all_delta,0,70,0,0.053691999999999997,0.014720000326633453,1,0,1,2
all_delta,0,70,1,0.038101000000000003,0.0099520003423094749,1,0,1,2
all_delta,0,70,2,0.041045999999999999,0.0087999999523162842,1,0,1,2
all_delta,0,70,3,0.041787999999999999,0.011136000044643879,1,0,1,2
all_delta,0,70,4,0.038731000000000002,0.0096640000119805336,2,0,1,2
all_delta,0,70,5,0.038616999999999999,0.0094400001689791679,1,0,1,2
all_delta,0,70,6,0.042623000000000001,0.011392000131309032,2,0,1,2
all_delta,0,70,7,0.041140999999999997,0.010432000271975994,7,0,1,2
