policy,epoch,threshold,query,rows,runs,service_ms,kernel_ms,candidate_rows,scan_fp_pc_bytes,tail_threads,active_slices,descriptor_bytes,hits,output_bytes,result_hash,cpu_complete_match,oracle_compare_ms,tracked_live_device_bytes,observed_hits,overflow,process,query_arrival_epoch
periodic2,2,70,30,1078191,1,0.029485999999999998,0.009344000369310379,434233,14763922,199,1,40,0,0,1469598103934665603,1,0.000466,46335254,0,0,2,6
periodic2,2,70,31,1078191,1,0.042934,0.0088640004396438599,31715,1078310,29,1,40,4,64,17939493323410341816,1,0.00054500000000000002,46335254,4,0,2,6
periodic2,2,80,0,1078191,1,0.039799000000000001,0.0077120000496506691,178,6052,78,1,40,1,16,9590926921243046940,1,0.00054500000000000002,46335254,1,0,2,0
periodic2,2,80,1,1078191,1,0.039469999999999998,0.0074880002066493034,116070,3946380,154,1,40,1,16,236623074773584124,1,0.00060499999999999996,46335254,1,0,2,0
periodic2,2,80,2,1078191,1,0.041944000000000002,0.0094400001689791679,194448,6611232,112,1,40,1,16,16482413140649058011,1,0.00055999999999999995,46335254,1,0,2,0
periodic2,2,80,3,1078191,1,0.040732999999999998,0.0091519998386502266,262892,8938328,20,1,40,1,16,9968587167645841113,1,0.00065700000000000003,46335254,1,0,2,0
periodic2,2,80,4,1078191,1,0.035860000000000003,0.0090880002826452255,311634,10595556,174,1,40,2,32,584188552658846184,1,0.000678,46335254,2,0,2,0
periodic2,2,80,5,1078191,1,0.040724000000000003,0.0089600002393126488,388384,13205056,224,1,40,1,16,5038559823257848905,1,0.00063299999999999999,46335254,1,0,2,0
periodic2,2,80,6,1078191,1,0.043179000000000002,0.010495999827980995,459668,15628712,108,1,40,1,16,11398467088110825269,1,0.00064099999999999997,46335254,1,0,2,0
periodic2,2,80,7,1078191,1,0.041199,0.0096000004559755325,501635,17055590,125,1,40,1,16,5820997903152764564,1,0.00071699999999999997,46335254,1,0,2,0
periodic2,2,80,8,1078191,1,0.041257000000000002,0.009344000369310379,526020,17884680,60,1,40,1,16,15311275680455022801,1,0.00059100000000000005,46335254,1,0,2,0
periodic2,2,80,9,1078191,1,0.04394,0.011231999844312668,537960,18290640,152,1,40,1,16,15642014802567948599,1,0.00051400000000000003,46335254,1,0,2,0
periodic2,2,80,10,1078191,1,0.042666000000000003,0.011103999800980091,546091,18567094,213,1,40,1,16,11426800160656088415,1,0.00050900000000000001,46335254,1,0,2,0
periodic2,2,80,11,1078191,1,0.041494000000000003,0.01104000024497509,525440,17864960,128,1,40,1,16,110689257886196643,1,0.00064999999999999997,46335254,1,0,2,0
periodic2,2,80,12,1078191,1,0.040501000000000002,0.0090880002826452255,472799,16075166,33,1,40,1,16,4379004401049121654,1,0.00054100000000000003,46335254,1,0,2,0
periodic2,2,80,13,1078191,1,0.040890999999999997,0.0093759996816515923,408960,13904640,128,1,40,1,16,8144193273189773108,1,0.00052899999999999996,46335254,1,0,2,0
periodic2,2,80,14,1078191,1,0.11172,0.0059520001523196697,291071,9896414,1,1,40,2,32,11781894953073064141,1,0.00054299999999999997,46335254,2,0,2,0
periodic2,2,80,15,1078191,1,0.038908999999999999,0.0073279999196529388,53,1802,203,1,40,1,16,14114472362983462821,1,0.00050799999999999999,46335254,1,0,2,0
periodic2,2,80,16,1078191,1,0.038716,0.0073279999196529388,819,27846,205,1,40,1,16,10573732391258072665,1,0.00058100000000000003,46335254,1,0,2,1
periodic2,2,80,17,1078191,1,0.038927999999999997,0.0074240001849830151,13544,460496,24,1,40,4,64,2443031899992262227,1,0.00073200000000000001,46335254,4,0,2,1
periodic2,2,80,18,1078191,1,0.038435999999999998,0.0072639998979866505,819,27846,205,1,40,1,16,15898063525803574733,1,0.00054600000000000004,46335254,1,0,2,2
periodic2,2,80,19,1078191,1,0.038448000000000003,0.0071999998763203621,119,4046,137,1,40,1,16,4815691392151912697,1,0.00051199999999999998,46335254,1,0,2,2
periodic2,2,80,20,1078191,1,0.032660000000000002,0.0067199999466538429,436,14824,76,1,40,0,0,1469598103934665603,1,0.00058200000000000005,46335254,0,0,2,3
periodic2,2,80,21,1078191,1,0.039191999999999998,0.0073919999413192272,20170,685780,54,1,40,1,16,14602346578161695386,1,0.00045800000000000002,46335254,1,0,2,3
periodic2,2,80,22,1078191,1,0.030173999999999999,0.0068799997679889202,3728,126752,112,1,40,0,0,1469598103934665603,1,0.000513,46335254,0,0,2,4
periodic2,2,80,23,1078191,1,0.029543,0.0055680000223219395,262,8908,250,1,40,0,0,1469598103934665603,1,0.00051599999999999997,46335254,0,0,2,4
periodic2,2,80,24,1078191,1,0.027422999999999999,0.0070400000549852848,819,27846,205,1,40,0,0,1469598103934665603,1,0.000553,46335254,0,0,2,5
periodic2,2,80,25,1078191,1,0.030651000000000001,0.0066559999249875546,12446,423164,98,1,40,0,0,1469598103934665603,1,0.00036600000000000001,46335254,0,0,2,5
periodic2,2,80,26,1078191,1,0.030175,0.0072960001416504383,436,14824,76,1,40,0,0,1469598103934665603,1,0.00043600000000000003,46335254,0,0,2,6
periodic2,2,80,27,1078191,1,0.034708000000000003,0.010528000071644783,396993,13497762,63,1,40,0,0,1469598103934665603,1,0.00042000000000000002,46335254,0,0,2,6
periodic2,2,80,28,1078191,1,0.035226,0.011103999800980091,553953,18834402,31,1,40,0,0,1469598103934665603,1,0.000455,46335254,0,0,2,6
periodic2,2,80,29,1078191,1,0.03252,0.0094079999253153801,472799,16075166,33,1,40,0,0,1469598103934665603,1,0.00040299999999999998,46335254,0,0,2,6
periodic2,2,80,30,1078191,1,0.031748999999999999,0.008832000195980072,246242,8372228,30,1,40,0,0,1469598103934665603,1,0.000408,46335254,0,0,2,6
periodic2,2,80,31,1078191,1,0.030405999999999999,0.0069120000116527081,12446,423164,98,1,40,0,0,1469598103934665603,1,0.00036900000000000002,46335254,0,0,2,6
periodic2,3,70,0,1078393,2,0.039017000000000003,0.0069760000333189964,178,6052,78,1,40,1,16,9590926921243046940,1,0.00054299999999999997,46343738,1,0,2,0
periodic2,3,70,1,1078393,2,0.040919999999999998,0.009344000369310379,197747,6723398,397,2,80,1,16,236623074773584124,1,0.00056899999999999995,46343738,1,0,2,0
periodic2,3,70,2,1078393,2,0.04122,0.0087040001526474953,326091,11087094,309,2,80,1,16,16482413140649058011,1,0.00058799999999999998,46343738,1,0,2,0
periodic2,3,70,3,1078393,2,0.045135000000000002,0.013567999936640263,445659,15152406,293,2,80,1,16,9968587167645841113,1,0.00055500000000000005,46343738,1,0,2,0
periodic2,3,70,4,1078393,2,0.044708999999999999,0.0098240002989768982,529395,17999430,269,2,80,2,32,584188552658846184,1,0.00048099999999999998,46343738,2,0,2,0
periodic2,3,70,5,1078393,2,0.043443000000000002,0.011103999800980091,645339,21941526,293,2,80,1,16,5038559823257848905,1,0.00039800000000000002,46343738,1,0,2,0
periodic2,3,70,6,1078393,2,0.044076999999999998,0.010751999914646149,703229,23909786,259,2,80,2,32,15785956641883730691,1,0.00045100000000000001,46343738,2,0,2,0
periodic2,3,70,7,1078393,2,0.043892,0.011680000461637974,739615,25146910,225,2,80,7,112,16255102669321986777,1,0.00050000000000000001,46343738,7,0,2,0
periodic2,3,70,8,1078393,2,0.051982,0.012992000207304955,762199,25914766,169,2,80,1,16,15311275680455022801,1,0.00069999999999999999,46343738,1,0,2,0
periodic2,3,70,9,1078393,2,0.039552999999999998,0.011136000044643879,745513,25347442,215,2,80,1,16,15642014802567948599,1,0.00062299999999999996,46343738,1,0,2,0
periodic2,3,70,10,1078393,2,0.043694999999999998,0.010847999714314938,723688,24605392,280,2,80,1,16,11426800160656088415,1,0.000562,46343738,1,0,2,0
periodic2,3,70,11,1078393,2,0.043581000000000002,0.010975999757647514,691803,23521302,165,2,80,1,16,110689257886196643,1,0.00055099999999999995,46343738,1,0,2,0
periodic2,3,70,12,1078393,2,0.043026000000000002,0.011455999687314034,653111,22205774,201,2,80,2,32,1140235132895068918,1,0.00056400000000000005,46343738,2,0,2,0
periodic2,3,70,13,1078393,2,0.043142,0.01158399973064661,586657,19946338,351,2,80,1,16,8144193273189773108,1,0.00048500000000000003,46343738,1,0,2,0
periodic2,3,70,14,1078393,2,0.044054000000000003,0.010975999757647514,487487,16574558,193,2,80,5,80,8712610575545161090,1,0.00072400000000000003,46343738,5,0,2,0
periodic2,3,70,15,1078393,2,0.036526999999999997,0.0081280004233121872,328,11152,184,1,40,1,16,14114472362983462821,1,0.00062,46343738,1,0,2,0
periodic2,3,70,16,1078393,2,0.039877000000000003,0.0085760001093149185,1541,52394,251,1,40,1,16,10573732391258072665,1,0.00062200000000000005,46343738,1,0,2,1
periodic2,3,70,17,1078393,2,0.039635999999999998,0.0072639998979866505,34826,1184084,246,2,80,9,144,9709853802702287995,1,0.00071500000000000003,46343738,9,0,2,1
periodic2,3,70,18,1078393,2,0.038790999999999999,0.0076480000279843807,1541,52394,251,1,40,1,16,15898063525803574733,1,0.00059400000000000002,46343738,1,0,2,2
periodic2,3,70,19,1078393,2,0.038904000000000001,0.0073600001633167267,580,19720,188,1,40,1,16,4815691392151912697,1,0.00065799999999999995,46343738,1,0,2,2
periodic2,3,70,20,1078393,2,0.040316999999999999,0.0086719999089837074,437,14858,331,2,80,1,16,10149894267323799744,1,0.00068900000000000005,46343738,1,0,2,3
periodic2,3,70,21,1078393,2,0.045741999999999998,0.0093120001256465912,52266,1777044,214,2,80,44,704,2019976533198049697,1,0.00085599999999999999,46343738,44,0,2,3
periodic2,3,70,22,1078393,2,0.030338,0.0068160002119839191,5620,191080,268,2,80,0,0,1469598103934665603,1,0.00060899999999999995,46343738,0,0,2,4
periodic2,3,70,23,1078393,2,0.029968000000000002,0.0068479999899864197,1204,40936,76,1,40,0,0,1469598103934665603,1,0.00049299999999999995,46343738,0,0,2,4
periodic2,3,70,24,1078393,2,0.030334,0.0066559999249875546,1541,52394,251,1,40,0,0,1469598103934665603,1,0.00053799999999999996,46343738,0,0,2,5
periodic2,3,70,25,1078393,2,0.03091,0.0072639998979866505,31757,1079738,243,2,80,0,0,1469598103934665603,1,0.00060099999999999997,46343738,0,0,2,5
periodic2,3,70,26,1078393,2,0.033005,0.0089279999956488609,437,14858,331,2,80,0,0,1469598103934665603,1,0.00057899999999999998,46343738,0,0,2,6
periodic2,3,70,27,1078393,2,0.034896000000000003,0.010944000445306301,653305,22212370,263,2,80,0,0,1469598103934665603,1,0.000415,46343738,0,0,2,6
periodic2,3,70,28,1078393,2,0.03483,0.011839999817311764,751498,25550932,374,2,80,0,0,1469598103934665603,1,0.00050799999999999999,46343738,0,0,2,6
periodic2,3,70,29,1078393,2,0.038760999999999997,0.011615999974310398,653111,22205774,201,2,80,1,16,17681133477056478587,1,0.00045100000000000001,46343738,1,0,2,6
periodic2,3,70,30,1078393,2,0.035095000000000001,0.010944000445306301,434351,14767934,337,2,80,0,0,1469598103934665603,1,0.00040999999999999999,46343738,0,0,2,6
periodic2,3,70,31,1078393,2,0.042146000000000003,0.008991999551653862,31757,1079738,243,2,80,4,64,17939493323410341816,1,0.000388,46343738,4,0,2,6
periodic2,3,80,0,1078393,2,0.038864999999999997,0.0067199999466538429,178,6052,78,1,40,1,16,9590926921243046940,1,0.000417,46343738,1,0,2,0
periodic2,3,80,1,1078393,2,0.041201000000000002,0.008832000195980072,116085,3946890,395,2,80,1,16,236623074773584124,1,0.00050600000000000005,46343738,1,0,2,0
periodic2,3,80,2,1078393,2,0.041168999999999997,0.0094400001689791679,194476,6612184,340,2,80,1,16,16482413140649058011,1,0.00048799999999999999,46343738,1,0,2,0
periodic2,3,80,3,1078393,2,0.041092999999999998,0.0094079999253153801,262924,8939416,244,2,80,1,16,9968587167645841113,1,0.00050500000000000002,46343738,1,0,2,0
periodic2,3,80,4,1078393,2,0.040823999999999999,0.008991999551653862,311673,10596882,391,2,80,2,32,584188552658846184,1,0.00072499999999999995,46343738,2,0,2,0
periodic2,3,80,5,1078393,2,0.041728000000000001,0.0096960002556443214,388433,13206722,431,2,80,1,16,5038559823257848905,1,0.00052300000000000003,46343738,1,0,2,0
periodic2,3,80,6,1078393,2,0.041071999999999997,0.0094720004126429558,459724,15630616,308,2,80,1,16,11398467088110825269,1,0.000406,46343738,1,0,2,0
periodic2,3,80,7,1078393,2,0.041147999999999997,0.0093120001256465912,501692,17057528,324,2,80,1,16,5820997903152764564,1,0.000415,46343738,1,0,2,0
periodic2,3,80,8,1078393,2,0.036209999999999999,0.0089600002393126488,526084,17886856,252,2,80,1,16,15311275680455022801,1,0.00050799999999999999,46343738,1,0,2,0
periodic2,3,80,9,1078393,2,0.042671000000000001,0.011264000087976456,538027,18292918,341,2,80,1,16,15642014802567948599,1,0.00044099999999999999,46343738,1,0,2,0
periodic2,3,80,10,1078393,2,0.04367,0.010944000445306301,546168,18569712,392,2,80,1,16,11426800160656088415,1,0.00044700000000000002,46343738,1,0,2,0
periodic2,3,80,11,1078393,2,0.042902000000000003,0.01142400037497282,525522,17867748,302,2,80,1,16,110689257886196643,1,0.00047899999999999999,46343738,1,0,2,0
periodic2,3,80,12,1078393,2,0.044992999999999998,0.011168000288307667,472879,16077886,209,2,80,1,16,4379004401049121654,1,0.00050799999999999999,46343738,1,0,2,0
periodic2,3,80,13,1078393,2,0.040964,0.009344000369310379,409042,13907428,302,2,80,1,16,8144193273189773108,1,0.000544,46343738,1,0,2,0
periodic2,3,80,14,1078393,2,0.040926999999999998,0.0090560000389814377,291156,9899304,172,2,80,2,32,11781894953073064141,1,0.00043199999999999998,46343738,2,0,2,0
periodic2,3,80,15,1078393,2,0.039063000000000001,0.0068479999899864197,53,1802,203,1,40,1,16,14114472362983462821,1,0.00037100000000000002,46343738,1,0,2,0
periodic2,3,80,16,1078393,2,0.038586000000000002,0.0069120000116527081,819,27846,205,1,40,1,16,10573732391258072665,1,0.00056599999999999999,46343738,1,0,2,1
periodic2,3,80,17,1078393,2,0.038975000000000003,0.0075840000063180923,13560,461040,264,2,80,4,64,2443031899992262227,1,0.00076599999999999997,46343738,4,0,2,1
periodic2,3,80,18,1078393,2,0.038864999999999997,0.0074559999629855156,819,27846,205,1,40,1,16,15898063525803574733,1,0.00057700000000000004,46343738,1,0,2,2
periodic2,3,80,19,1078393,2,0.039502000000000002,0.007519999984651804,119,4046,137,1,40,1,16,4815691392151912697,1,0.00060700000000000001,46343738,1,0,2,2
periodic2,3,80,20,1078393,2,0.039077000000000001,0.0076159997843205929,437,14858,331,2,80,1,16,10149894267323799744,1,0.00052800000000000004,46343738,1,0,2,3
periodic2,3,80,21,1078393,2,0.042888000000000003,0.0087360003963112831,20198,686732,282,2,80,2,32,6198867446255241503,1,0.00071599999999999995,46343738,2,0,2,3
periodic2,3,80,22,1078393,2,0.032878999999999999,0.008832000195980072,3730,126820,366,2,80,0,0,1469598103934665603,1,0.00052599999999999999,46343738,0,0,2,4
periodic2,3,80,23,1078393,2,0.031297999999999999,0.0056960000656545162,262,8908,250,1,40,0,0,1469598103934665603,1,0.00061600000000000001,46343738,0,0,2,4
periodic2,3,80,24,1078393,2,0.030402999999999999,0.0073600001633167267,819,27846,205,1,40,0,0,1469598103934665603,1,0.00051999999999999995,46343738,0,0,2,5
periodic2,3,80,25,1078393,2,0.032658,0.0086719999089837074,12462,423708,338,2,80,0,0,1469598103934665603,1,0.00046299999999999998,46343738,0,0,2,5
periodic2,3,80,26,1078393,2,0.030308999999999999,0.0066880001686513424,437,14858,331,2,80,0,0,1469598103934665603,1,0.00040000000000000002,46343738,0,0,2,6
periodic2,3,80,27,1078393,2,0.033111000000000002,0.0090880002826452255,397043,13499462,269,2,80,0,0,1469598103934665603,1,0.00048799999999999999,46343738,0,0,2,6
periodic2,3,80,28,1078393,2,0.035199000000000001,0.01119999960064888,554024,18836816,216,2,80,0,0,1469598103934665603,1,0.00048099999999999998,46343738,0,0,2,6
periodic2,3,80,29,1078393,2,0.036623000000000003,0.008320000022649765,472879,16077886,209,2,80,0,0,1469598103934665603,1,0.00060499999999999996,46343738,0,0,2,6
periodic2,3,80,30,1078393,2,0.032557999999999997,0.0093759996816515923,246329,8375186,199,2,80,0,0,1469598103934665603,1,0.000457,46343738,0,0,2,6
periodic2,3,80,31,1078393,2,0.03014,0.0072320001199841499,12462,423708,338,2,80,0,0,1469598103934665603,1,0.00045899999999999999,46343738,0,0,2,6
periodic2,4,70,0,1082005,1,0.038705000000000003,0.0068160002119839191,178,6052,78,1,40,1,16,9590926921243046940,1,0.00057700000000000004,46495442,1,0,2,0
periodic2,4,70,1,1082005,1,0.036471000000000003,0.0074240001849830151,197944,6730096,200,1,40,1,16,236623074773584124,1,0.00051800000000000001,46495442,1,0,2,0
periodic2,4,70,2,1082005,1,0.041994999999999998,0.008832000195980072,326499,11100966,157,1,40,1,16,16482413140649058011,1,0.00044799999999999999,46495442,1,0,2,0
periodic2,4,70,3,1082005,1,0.041466999999999997,0.009503999724984169,446345,15175730,119,1,40,1,16,9968587167645841113,1,0.00044700000000000002,46495442,1,0,2,0
periodic2,4,70,4,1082005,1,0.043262000000000002,0.011392000131309032,530365,18032410,67,1,40,2,32,584188552658846184,1,0.00054500000000000002,46495442,2,0,2,0
periodic2,4,70,5,1082005,1,0.043098999999999998,0.011008000001311302,646851,21992934,61,1,40,1,16,5038559823257848905,1,0.00049100000000000001,46495442,1,0,2,0
periodic2,4,70,6,1082005,1,0.044122000000000001,0.010816000401973724,705097,23973298,183,1,40,2,32,15785956641883730691,1,0.00059199999999999997,46495442,2,0,2,0
periodic2,4,70,7,1082005,1,0.043403999999999998,0.010719999670982361,741769,25220146,119,1,40,7,112,16255102669321986777,1,0.00056899999999999995,46495442,7,0,2,0
periodic2,4,70,8,1082005,1,0.042342999999999999,0.01158399973064661,764599,25996366,73,1,40,1,16,15311275680455022801,1,0.00062699999999999995,46495442,1,0,2,0
periodic2,4,70,9,1082005,1,0.043104000000000003,0.010751999914646149,748019,25432646,13,1,40,1,16,15642014802567948599,1,0.00037399999999999998,46495442,1,0,2,0
periodic2,4,70,10,1082005,1,0.041928,0.011231999844312668,726280,24693520,248,1,40,1,16,11426800160656088415,1,0.00042999999999999999,46495442,1,0,2,0
periodic2,4,70,11,1082005,1,0.042195999999999997,0.010623999871313572,694440,23610960,88,1,40,1,16,110689257886196643,1,0.00034000000000000002,46495442,1,0,2,0
periodic2,4,70,12,1082005,1,0.044010000000000001,0.011008000001311302,655761,22295874,111,1,40,2,32,1140235132895068918,1,0.00063699999999999998,46495442,2,0,2,0
periodic2,4,70,13,1082005,1,0.043711,0.011552000418305397,589299,20036166,13,1,40,1,16,8144193273189773108,1,0.00034699999999999998,46495442,1,0,2,0
periodic2,4,70,14,1082005,1,0.043650000000000001,0.011264000087976456,489995,16659830,245,1,40,5,80,8712610575545161090,1,0.00044000000000000002,46495442,5,0,2,0
periodic2,4,70,15,1082005,1,0.040979000000000002,0.0085439998656511307,344,11696,168,1,40,1,16,14114472362983462821,1,0.00056300000000000002,46495442,1,0,2,0
periodic2,4,70,16,1082005,1,0.042877999999999999,0.0069439997896552086,1541,52394,251,1,40,1,16,10573732391258072665,1,0.00059299999999999999,46495442,1,0,2,1
periodic2,4,70,17,1082005,1,0.041765999999999998,0.0084159998223185539,35455,1205470,129,1,40,10,160,4883634512387294111,1,0.00052300000000000003,46495442,10,0,2,1
periodic2,4,70,18,1082005,1,0.038858999999999998,0.0070719998329877853,1541,52394,251,1,40,1,16,15898063525803574733,1,0.000464,46495442,1,0,2,2
periodic2,4,70,19,1082005,1,0.038838999999999999,0.0067839999683201313,609,20706,159,1,40,1,16,4815691392151912697,1,0.00046900000000000002,46495442,1,0,2,2
periodic2,4,70,20,1082005,1,0.034019000000000001,0.006624000146985054,437,14858,75,1,40,1,16,10149894267323799744,1,0.00052599999999999999,46495442,1,0,2,3
periodic2,4,70,21,1082005,1,0.042432999999999998,0.0080000003799796104,53032,1803088,216,1,40,44,704,2019976533198049697,1,0.00095500000000000001,46495442,44,0,2,3
periodic2,4,70,22,1082005,1,0.039657999999999999,0.0075840000063180923,5624,191216,8,1,40,1,16,16460404831949839864,1,0.00049600000000000002,46495442,1,0,2,4
periodic2,4,70,23,1082005,1,0.037083999999999999,0.0073919999413192272,1257,42738,23,1,40,3,48,1085410713665579359,1,0.00063900000000000003,46495442,3,0,2,4
periodic2,4,70,24,1082005,1,0.030193000000000001,0.0056320000439882278,1541,52394,251,1,40,0,0,1469598103934665603,1,0.00058100000000000003,46495442,0,0,2,5
periodic2,4,70,25,1082005,1,0.031883000000000002,0.0079680001363158226,32355,1100070,157,1,40,0,0,1469598103934665603,1,0.00033199999999999999,46495442,0,0,2,5
periodic2,4,70,26,1082005,1,0.029946,0.0067520001903176308,437,14858,75,1,40,0,0,1469598103934665603,1,0.00037199999999999999,46495442,0,0,2,6
periodic2,4,70,27,1082005,1,0.034535000000000003,0.01142400037497282,654894,22266396,210,1,40,0,0,1469598103934665603,1,0.00040299999999999998,46495442,0,0,2,6
periodic2,4,70,28,1082005,1,0.036488,0.011359999887645245,754053,25637802,123,1,40,0,0,1469598103934665603,1,0.00040900000000000002,46495442,0,0,2,6
periodic2,4,70,29,1082005,1,0.040065000000000003,0.0092479996383190155,655761,22295874,111,1,40,1,16,17681133477056478587,1,0.000426,46495442,1,0,2,6
periodic2,4,70,30,1082005,1,0.031068999999999999,0.0094720004126429558,436756,14849704,236,1,40,0,0,1469598103934665603,1,0.00036900000000000002,46495442,0,0,2,6
periodic2,4,70,31,1082005,1,0.037532999999999997,0.0076480000279843807,32355,1100070,157,1,40,4,64,17939493323410341816,1,0.00045300000000000001,46495442,4,0,2,6
periodic2,4,80,0,1082005,1,0.038584,0.0069760000333189964,178,6052,78,1,40,1,16,9590926921243046940,1,0.00036400000000000001,46495442,1,0,2,0
periodic2,4,80,1,1082005,1,0.033994000000000003,0.0068799997679889202,116176,3949984,48,1,40,1,16,236623074773584124,1,0.000328,46495442,1,0,2,0
periodic2,4,80,2,1082005,1,0.038353999999999999,0.0073919999413192272,194699,6619766,117,1,40,1,16,16482413140649058011,1,0.00031300000000000002,46495442,1,0,2,0
periodic2,4,80,3,1082005,1,0.040855000000000002,0.0089600002393126488,263290,8951860,134,1,40,1,16,9968587167645841113,1,0.00036999999999999999,46495442,1,0,2,0
periodic2,4,80,4,1082005,1,0.039468999999999997,0.0089279999956488609,312189,10614426,131,1,40,2,32,584188552658846184,1,0.00033799999999999998,46495442,2,0,2,0
periodic2,4,80,5,1082005,1,0.043901000000000003,0.010751999914646149,389203,13232902,173,1,40,1,16,5038559823257848905,1,0.00036299999999999999,46495442,1,0,2,0
periodic2,4,80,6,1082005,1,0.043885,0.010975999757647514,460776,15666384,24,1,40,1,16,11398467088110825269,1,0.00035,46495442,1,0,2,0
periodic2,4,80,7,1082005,1,0.041840000000000002,0.011359999887645245,503062,17104108,234,1,40,1,16,5820997903152764564,1,0.00038999999999999999,46495442,1,0,2,0
periodic2,4,80,8,1082005,1,0.042936000000000002,0.01119999960064888,527679,17941086,193,1,40,1,16,15311275680455022801,1,0.000426,46495442,1,0,2,0
periodic2,4,80,9,1082005,1,0.042634999999999999,0.011455999687314034,539794,18352996,110,1,40,1,16,15642014802567948599,1,0.00048500000000000003,46495442,1,0,2,0
periodic2,4,80,10,1082005,1,0.040807999999999997,0.009344000369310379,548104,18635536,248,1,40,1,16,11426800160656088415,1,0.00047600000000000002,46495442,1,0,2,0
periodic2,4,80,11,1082005,1,0.041155999999999998,0.010751999914646149,527525,17935850,91,1,40,1,16,110689257886196643,1,0.000328,46495442,1,0,2,0
periodic2,4,80,12,1082005,1,0.039191999999999998,0.0086080003529787064,474883,16146022,253,1,40,1,16,4379004401049121654,1,0.00044299999999999998,46495442,1,0,2,0
periodic2,4,80,13,1082005,1,0.039975999999999998,0.0092799998819828033,410988,13973592,148,1,40,1,16,8144193273189773108,1,0.00033700000000000001,46495442,1,0,2,0
periodic2,4,80,14,1082005,1,0.041215000000000002,0.0087679997086524963,292810,9955540,54,1,40,2,32,11781894953073064141,1,0.00048099999999999998,46495442,2,0,2,0
periodic2,4,80,15,1082005,1,0.041009999999999998,0.0084480000659823418,57,1938,199,1,40,1,16,14114472362983462821,1,0.00040999999999999999,46495442,1,0,2,0
periodic2,4,80,16,1082005,1,0.039024999999999997,0.0076480000279843807,819,27846,205,1,40,1,16,10573732391258072665,1,0.000638,46495442,1,0,2,1
periodic2,4,80,17,1082005,1,0.041946999999999998,0.0090880002826452255,13892,472328,188,1,40,5,80,4804517580085202247,1,0.00062399999999999999,46495442,5,0,2,1
periodic2,4,80,18,1082005,1,0.041214000000000001,0.0087360003963112831,819,27846,205,1,40,1,16,15898063525803574733,1,0.00075500000000000003,46495442,1,0,2,2
periodic2,4,80,19,1082005,1,0.038601000000000003,0.0072320001199841499,123,4182,133,1,40,1,16,4815691392151912697,1,0.00055199999999999997,46495442,1,0,2,2
periodic2,4,80,20,1082005,1,0.038817999999999998,0.0076159997843205929,437,14858,75,1,40,1,16,10149894267323799744,1,0.00051000000000000004,46495442,1,0,2,3
periodic2,4,80,21,1082005,1,0.035761000000000001,0.007807999849319458,20641,701794,95,1,40,2,32,6198867446255241503,1,0.00041399999999999998,46495442,2,0,2,3
periodic2,4,80,22,1082005,1,0.04165,0.0086719999089837074,3733,126922,107,1,40,1,16,16460404831949839864,1,0.00040999999999999999,46495442,1,0,2,4
periodic2,4,80,23,1082005,1,0.038771,0.0072960001416504383,276,9384,236,1,40,3,48,1085410713665579359,1,0.000455,46495442,3,0,2,4
periodic2,4,80,24,1082005,1,0.031164000000000001,0.0067199999466538429,819,27846,205,1,40,0,0,1469598103934665603,1,0.00043399999999999998,46495442,0,0,2,5
periodic2,4,80,25,1082005,1,0.029839999999999998,0.0067520001903176308,12769,434146,31,1,40,0,0,1469598103934665603,1,0.00044900000000000002,46495442,0,0,2,5
periodic2,4,80,26,1082005,1,0.036416999999999998,0.0069760000333189964,437,14858,75,1,40,0,0,1469598103934665603,1,0.00050000000000000001,46495442,0,0,2,6
periodic2,4,80,27,1082005,1,0.034764000000000003,0.010912000201642513,397856,13527104,224,1,40,0,0,1469598103934665603,1,0.00025999999999999998,46495442,0,0,2,6
periodic2,4,80,28,1082005,1,0.032495999999999997,0.009503999724984169,555880,18899920,152,1,40,0,0,1469598103934665603,1,0.00033399999999999999,46495442,0,0,2,6
periodic2,4,80,29,1082005,1,0.035588000000000002,0.010816000401973724,474883,16146022,253,1,40,0,0,1469598103934665603,1,0.00043300000000000001,46495442,0,0,2,6
periodic2,4,80,30,1082005,1,0.032926999999999998,0.0090239997953176498,247852,8426968,212,1,40,0,0,1469598103934665603,1,0.00044200000000000001,46495442,0,0,2,6
periodic2,4,80,31,1082005,1,0.032743000000000001,0.0087360003963112831,12769,434146,31,1,40,0,0,1469598103934665603,1,0.00036900000000000002,46495442,0,0,2,6
periodic2,5,70,0,1082439,2,0.0385,0.0064960001036524773,178,6052,78,1,40,1,16,9590926921243046940,1,0.000495,46513670,1,0,2,0
periodic2,5,70,1,1082439,2,0.040819000000000001,0.0090560000389814377,197990,6731660,410,2,80,1,16,236623074773584124,1,0.000339,46513670,1,0,2,0
periodic2,5,70,2,1082439,2,0.035374999999999997,0.0091519998386502266,326579,11103686,333,2,80,1,16,16482413140649058011,1,0.00032000000000000003,46513670,1,0,2,0
periodic2,5,70,3,1082439,2,0.043445999999999999,0.010623999871313572,446442,15179028,278,2,80,1,16,9968587167645841113,1,0.000348,46513670,1,0,2,0
periodic2,5,70,4,1082439,2,0.043449000000000002,0.010816000401973724,530484,18036456,204,2,80,2,32,584188552658846184,1,0.000484,46513670,2,0,2,0
periodic2,5,70,5,1082439,2,0.036420000000000001,0.009503999724984169,647034,21999156,134,2,80,1,16,5038559823257848905,1,0.000348,46513670,1,0,2,0
