rotation,mode,policy,batch,epoch,status,rows,runs,merges,deferred,begin_ms,ready_ms,published_ms,writer_done_ms,host_build_ms,metadata_ms,staging_ms,h2d_ms,uploaded_bytes,merge_host_rw_bytes,shared_bytes,current_only_bytes,retired_only_bytes,reader_only_at_publish_bytes,unreferenced_at_publish_bytes,live_at_publish_bytes,last_reader_device_done_ms,old_epoch_owner_released_ms,exclusive_actual_reclaim_ms,lifecycle_ms,arrival_ms,maintenance_queue_ms,other_held_at_publish_bytes,cap_mib
0,sequential,compact,64,2,published_merge_deferred,10232664,3,0,1,3810.631753,3819.278526,3819.279908,3819.280428,0,2.088451,2.688683,0.721056,32165574,0,0,473394944,0,0,0,540707072,3810.593991,3819.286907,3819.280428,8.655154,3810.631753,0,0,1280
0,sequential,compact,64,3,published_merge_deferred,10234444,4,0,1,3837.619855,3840.882873,3840.884271,3840.884787,0,0.00312299999996,0.00521600000002,0.0393340000001,74760,0,0,473469952,0,0,0,540782080,3837.562716,3840.8917,3840.884787,3.271845,3837.619855,0,0,1280
0,sequential,compact,64,4,published_merge_deferred,10269993,5,0,1,3859.336802,3863.016115,3863.017683,3863.01855,0,0.0908570000001,0.111457,0.0887120000002,1493058,0,0,474963200,0,0,0,542275328,3859.292898,3863.025111,3863.01855,3.688309,3859.336802,0,0,1280
0,sequential,compact,64,5,published_merge_deferred,10274223,6,0,1,3881.54991,3884.913711,3884.915234,3884.915868,0,0.00842499999999,0.0143319999997,0.0471810000004,177660,0,0,475140864,0,0,0,542452992,3881.507878,3884.922499,3884.915868,3.372589,3881.54991,0,0,1280
0,sequential,compact,64,6,published_merge_deferred,10279473,7,0,1,3903.546418,3906.809773,3906.811568,3906.812207,0,0.0106029999997,0.0181019999995,0.0443129999994,220500,0,0,475361536,0,0,0,542673664,3903.505402,3906.818457,3906.812207,3.272039,3903.546418,0,0,1280
0,sequential,all_delta,1,0,published,9461367,1,0,0,594.140316,668.717714,668.719389,668.720413,0,25.879368,36.153933,8.582906,397377414,0,0,441000192,0,0,0,508312320,0,668.720413,668.720413,74.580097,594.140316,0,0,2048
0,sequential,all_delta,1,1,published,9466817,2,0,0,691.312256,694.571014,694.57277,694.57356,0,0.010991,0.022768,0.0462180000001,228900,0,0,441229312,0,0,0,508541440,691.298471,694.579615,694.57356,3.267359,691.312256,0,0,2048
0,sequential,all_delta,1,2,published,10232664,3,0,0,717.241575,726.222707,726.224403,726.225423,0,2.086887,3.050941,0.728632,32165574,0,0,473394944,0,0,0,540707072,717.225102,726.231815,726.225423,8.99024,717.241575,0,0,2048
0,sequential,all_delta,1,3,published,10234444,4,0,0,751.699253,754.865222,754.866778,754.867634,0,0.00336800000002,0.00773399999991,0.0431199999999,74760,0,0,473469952,0,0,0,540782080,751.681528,754.87382,754.867634,3.174567,751.699253,0,0,2048
0,sequential,all_delta,1,4,published,10269993,5,0,0,780.811191,789.091422,789.093662,789.094546,0,0.090939,0.121337,0.0880059999998,1493058,0,0,474963200,0,0,0,542275328,780.396535,789.711449,789.094546,8.900258,780.811191,0,0,2048
0,sequential,all_delta,1,5,published,10274223,6,0,0,815.332697,818.557183,818.559176,818.560005,0,0.00862500000005,0.018045,0.0426079999999,177660,0,0,475140864,0,0,0,542452992,815.31587,818.566168,818.560005,3.233471,815.332697,0,0,2048
0,sequential,all_delta,1,6,published,10279473,7,0,0,844.671952,847.781129,847.783459,847.784455,0,0.011289,0.022321,0.0406340000001,220500,0,0,475361536,0,0,0,542673664,844.416871,847.791088,847.784455,3.119136,844.671952,0,0,2048
0,sequential,periodic2,1,0,published,9461367,1,0,0,874.261546,947.42522,947.426467,947.427046,0,25.906,35.460691,8.572598,397377414,0,0,441000192,0,0,0,508312320,0,947.427046,947.427046,73.1655,874.261546,0,0,2048
0,sequential,periodic2,1,1,published,9466817,2,0,0,969.923028,973.04229,973.043695,973.044269,0,0.011294,0.021892,0.0451790000001,228900,0,0,441229312,0,0,0,508541440,969.910817,973.050372,973.044269,3.127344,969.923028,0,0,2048
0,sequential,periodic2,1,2,published,10232664,1,1,0,995.713029,1339.883362,1339.885109,1339.885755,252.086434,30.090868,45.309234,10.035281,461937462,859543776,0,441000192,441229312,0,441229312,949541632,995.699235,1339.894777,1339.894593,344.181748,995.713029,0,441229312,2048
0,sequential,periodic2,1,3,published,10234444,2,0,0,1365.179392,1368.369062,1368.370277,1368.371267,0,0.00325399999997,0.00770299999999,0.0378969999999,74760,0,0,441075200,0,0,0,508387328,1365.165717,1368.377375,1368.371267,3.197983,1365.179392,0,0,2048
